isbn13,region,retailer,asin,title_name,authors,sales_rank,list_price,print_list_price,price,currency,rating,categories,pages,hours_to_read,total_words,publisher,release_date,imprint,isbn,language,download_options,supported_devices,timestamp,url
9780369707154,US,Kobo US,,Proof of Their One Hot Night,Emmy Grayson,2796,,,4.990,USD,3.5,"Romance, Contemporary",224,4 - 5,58k,Harlequin,"September 28, 2021",Harlequin Presents,9780369707154,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:06,https://www.kobo.com/us/en/ebook/proof-of-their-one-hot-night
9780369707994,US,Kobo US,,Harlequin Presents April 2022 - Box Set 1 of 2,Sharon Kendrick,8859,,,15.990,USD,5.0,"Short Stories, Romance, Fiction & Literature, Contemporary",224,16 - 17,201k,Harlequin,"March 29, 2022",Harlequin Presents,9780369707994,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:06,https://www.kobo.com/us/en/ebook/harlequin-presents-april-2022-box-set-1-of-2
9780369706904,US,Kobo US,,Harlequin Presents - July 2021 - Box Set 2 of 2,Sharon Kendrick,309,,,15.990,USD,3.0,"Short Stories, Romance, Fiction & Literature, Contemporary",224,16 - 17,202k,Harlequin,"June 29, 2021",Harlequin Presents,9780369706904,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:39,https://www.kobo.com/us/en/ebook/harlequin-presents-july-2021-box-set-2-of-2
9780369707161,US,Kobo US,,How to Tempt the Off-Limits Billionaire,Joss Wood,49239,,,4.990,USD,4.0,"Romance, Contemporary",224,4 - 5,57k,Harlequin,"September 28, 2021",Harlequin Presents,9780369707161,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:06,https://www.kobo.com/us/en/ebook/how-to-tempt-the-off-limits-billionaire
9780369707420,US,Kobo US,,Pregnant by the Wrong Prince,Jackie Ashenden,1878,,,4.990,USD,4.67,"Romance, Contemporary",224,3 - 4,52k,Harlequin,"December 28, 2021",Harlequin Presents,9780369707420,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:49,https://www.kobo.com/us/en/ebook/pregnant-by-the-wrong-prince
9780369706805,US,Kobo US,,The Island Villa,Sarah Morgan,5339,,,11.990,USD,4.37,"Family Life, Fiction & Literature",384,8 - 9,108k,Harlequin,"May 2, 2023",Canary Street Press,9780369706805,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:22,https://www.kobo.com/us/en/ebook/the-island-villa-2
9780369708953,US,Kobo US,,Harlequin Desire July 2022 - Box Set 1 of 2,Cat Schield,28643,,,11.990,USD,0,"Contemporary Women, Romance, Fiction & Literature, Contemporary",224,12 - 13,150k,Harlequin,"June 28, 2022",Harlequin Desire,9780369708953,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:47,https://www.kobo.com/us/en/ebook/harlequin-desire-july-2022-box-set-1-of-2
9780369707178,US,Kobo US,,The Italian's Bride on Paper,Kim Lawrence,49290,,,4.990,USD,3.0,"Romance, Contemporary",224,4 - 5,54k,Harlequin,"September 28, 2021",Harlequin Presents,9780369707178,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:13,https://www.kobo.com/us/en/ebook/the-italian-s-bride-on-paper
9780369706201,US,Kobo US,,A Soldier's Return & Engaged to the Single Mom,RaeAnne Thayne,9763,,,4.990,USD,2.5,"Short Stories, Romance, Fiction & Literature, Contemporary",,,,Harlequin,"December 29, 2020",Harlequin Red Diamond Collection,9780369706201,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS, ",2024-08-02 18:00:17,https://www.kobo.com/us/en/ebook/a-soldier-s-return-engaged-to-the-single-mom
9780369707116,US,Kobo US,,Her Best Kept Royal Secret,Lynne Graham,30066,,,4.990,USD,4.0,"Romance, Contemporary",224,3 - 4,50k,Harlequin,"September 28, 2021",Harlequin Presents,9780369707116,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:59,https://www.kobo.com/us/en/ebook/her-best-kept-royal-secret
9780369707277,US,Kobo US,,Unwrapped by Her Italian Boss,Michelle Smart,42553,,,4.990,USD,4.0,"Romance, Contemporary",224,4 - 5,55k,Harlequin,"October 26, 2021",Harlequin Presents,9780369707277,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:46,https://www.kobo.com/us/en/ebook/unwrapped-by-her-italian-boss
9780369707697,US,Kobo US,,Penniless and Pregnant in Paradise,Sharon Kendrick,1007,,,4.990,USD,4.0,"Romance, Contemporary",224,3 - 4,52k,Harlequin,"March 29, 2022",Harlequin Presents,9780369707697,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:50,https://www.kobo.com/us/en/ebook/penniless-and-pregnant-in-paradise
9780369707772,US,Kobo US,,Harlequin Presents March 2022 - Box Set 1 of 2,Carol Marinelli,9759,,,15.990,USD,5.0,"Short Stories, Romance, Fiction & Literature, Contemporary",224,17 - 18,213k,Harlequin,"February 22, 2022",Harlequin Presents,9780369707772,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:28,https://www.kobo.com/us/en/ebook/harlequin-presents-march-2022-box-set-1-of-2
9780369707680,US,Kobo US,,A Deal for the Tycoon's Diamonds,Emmy Grayson,49309,,,4.990,USD,4.25,"Romance, Contemporary",224,4 - 5,57k,Harlequin,"February 22, 2022",Harlequin Presents,9780369707680,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:29,https://www.kobo.com/us/en/ebook/a-deal-for-the-tycoon-s-diamonds
9780369708519,US,Kobo US,,A Song of Secrets,Jayci Lee,52326,,,4.990,USD,5.0,"Romance, Fiction & Literature, Contemporary",224,4 - 5,56k,Harlequin,"January 25, 2022",Harlequin Desire,9780369708519,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:19,https://www.kobo.com/us/en/ebook/a-song-of-secrets-1
9780369708182,US,Kobo US,,Bidding on a Texan,Barbara Dunlop,3713,,,4.990,USD,4.0,"Saga, Fiction & Literature, Contemporary, Romance",224,4 - 5,60k,Harlequin,"September 28, 2021",Harlequin Desire,9780369708182,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:19,https://www.kobo.com/us/en/ebook/bidding-on-a-texan
9780369707130,US,Kobo US,,Forbidden to Her Spanish Boss,Susan Stephens,56349,,,4.990,USD,0,"Romance, Contemporary",224,3 - 4,53k,Harlequin,"September 28, 2021",Harlequin Presents,9780369707130,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:46,https://www.kobo.com/us/en/ebook/forbidden-to-her-spanish-boss
9780369707819,US,Kobo US,,Cinderella's Invitation to Greece,Melanie Milburne,52324,,,4.990,USD,1.0,"Romance, Contemporary",224,3 - 4,51k,Harlequin,"April 26, 2022",Harlequin Presents,9780369707819,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:16,https://www.kobo.com/us/en/ebook/cinderella-s-invitation-to-greece
9780369708090,US,Kobo US,,How to Catch a Bad Boy,Cat Schield,4738,,,4.990,USD,4.64,"Saga, Fiction & Literature, Contemporary, Romance",224,4 - 5,60k,Harlequin,"August 24, 2021",Harlequin Desire,9780369708090,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:02,https://www.kobo.com/us/en/ebook/how-to-catch-a-bad-boy
9780369706836,US,Kobo US,,Secrets of Cinderella's Awakening,Sharon Kendrick,39393,,,4.990,USD,4.40,"Romance, Contemporary",224,3 - 4,52k,Harlequin,"June 29, 2021",Harlequin Presents,9780369706836,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:31,https://www.kobo.com/us/en/ebook/secrets-of-cinderella-s-awakening
9780369707871,US,Kobo US,,Harlequin Presents May 2022 - Box Set 1 of 2,Michelle Smart,11072,,,15.990,USD,5.0,"Short Stories, Romance, Fiction & Literature, Contemporary",224,16 - 17,207k,Harlequin,"April 26, 2022",Harlequin Presents,9780369707871,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:55,https://www.kobo.com/us/en/ebook/harlequin-presents-may-2022-box-set-1-of-2
9780369707925,US,Kobo US,,Stolen from Her Royal Wedding,Pippa Roscoe,44473,,,4.990,USD,4.33,"Romance, Contemporary",224,4 - 5,57k,Harlequin,"May 24, 2022",Harlequin Presents,9780369707925,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:23,https://www.kobo.com/us/en/ebook/stolen-from-her-royal-wedding
9780369707512,US,Kobo US,,Promoted to the Greek's Wife,Lynne Graham,1158,,,4.990,USD,4.29,"Romance, Contemporary",224,3 - 4,50k,Harlequin,"January 25, 2022",Harlequin Presents,9780369707512,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:29,https://www.kobo.com/us/en/ebook/promoted-to-the-greek-s-wife
9780369707543,US,Kobo US,,His Secretly Pregnant Cinderella,Millie Adams,3181,,,4.990,USD,4.11,"Romance, Contemporary",224,3 - 4,50k,Harlequin,"January 25, 2022",Harlequin Presents,9780369707543,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:07,https://www.kobo.com/us/en/ebook/his-secretly-pregnant-cinderella
9780369708175,US,Kobo US,,Rancher's Christmas Storm,Maisey Yates,5440,,,4.990,USD,4.60,"Romance, Fiction & Literature, Westerns, Contemporary",224,4 - 5,54k,Harlequin,"September 28, 2021",Harlequin Desire,9780369708175,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:54,https://www.kobo.com/us/en/ebook/rancher-s-christmas-storm
9780369707659,US,Kobo US,,The Billionaire's Last-Minute Marriage,Amanda Cinelli,49296,,,4.990,USD,4.20,"Romance, Contemporary",224,4 - 5,57k,Harlequin,"February 22, 2022",Harlequin Presents,9780369707659,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:59,https://www.kobo.com/us/en/ebook/the-billionaire-s-last-minute-marriage
9780369708830,US,Kobo US,,Rocky Mountain Rivals,Joanne Rock,8039,,,4.990,USD,5.0,"Saga, Fiction & Literature, Westerns, Romance",224,4 - 5,54k,Harlequin,"May 24, 2022",Harlequin Desire,9780369708830,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:39,https://www.kobo.com/us/en/ebook/rocky-mountain-rivals
9780369708434,US,Kobo US,,The Perfect Fake Date,Naima Simone,32886,,,4.990,USD,5.0,"Romance, Contemporary",224,4 - 5,62k,Harlequin,"December 28, 2021",Harlequin Desire,9780369708434,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:38,https://www.kobo.com/us/en/ebook/the-perfect-fake-date
9780369707550,US,Kobo US,,Forbidden Nights in Barcelona,Clare Connelly,42586,,,4.990,USD,3.0,"Romance, Contemporary",224,4 - 5,58k,Harlequin,"January 25, 2022",Harlequin Presents,9780369707550,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:27,https://www.kobo.com/us/en/ebook/forbidden-nights-in-barcelona
9780369707734,US,Kobo US,,Cinderella for the Miami Playboy,Dani Collins,2268,,,5.990,USD,4.33,"Romance, Contemporary",224,4 - 5,54k,Harlequin,"March 29, 2022",Harlequin Presents,9780369707734,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:29,https://www.kobo.com/us/en/ebook/cinderella-for-the-miami-playboy
9780369708045,US,Kobo US,,Who's the Boss Now?,Susannah Erwin,855,,,4.990,USD,4.0,"Thrillers, Romance, Technological, Mystery & Suspense, Fiction & Literature",224,3 - 4,52k,Harlequin,"July 27, 2021",Harlequin Desire,9780369708045,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 17:59:55,https://www.kobo.com/us/en/ebook/who-s-the-boss-now-1
9780369707796,US,Kobo US,,The Heirs His Housekeeper Carried,Lynne Graham,1168,,,4.990,USD,4.17,"Romance, Contemporary",,,,Harlequin,"May 24, 2022",Harlequin Presents,9780369707796,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:29,https://www.kobo.com/us/en/ebook/the-heirs-his-housekeeper-carried
9780369708663,US,Kobo US,,The Rancher's Reckoning,Joanne Rock,4737,,,4.990,USD,4.5,"Saga, Fiction & Literature, Westerns, Romance",224,3 - 4,48k,Harlequin,"March 29, 2022",Harlequin Desire,9780369708663,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:13,https://www.kobo.com/us/en/ebook/the-rancher-s-reckoning
9780369708229,US,Kobo US,,What Happens at Christmas...,Yvonne Lindsay,90416,,,4.990,USD,0,"Romance, Contemporary",224,4 - 5,61k,Harlequin,"September 28, 2021",Harlequin Desire,9780369708229,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:39,https://www.kobo.com/us/en/ebook/what-happens-at-christmas-10
9780369708410,US,Kobo US,,Married by Contract,Yvonne Lindsay,3891,,,4.990,USD,3.0,"Saga, Fiction & Literature, Westerns, Romance",224,4 - 5,61k,Harlequin,"December 28, 2021",Harlequin Desire,9780369708410,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:03,https://www.kobo.com/us/en/ebook/married-by-contract-1
9780369707475,US,Kobo US,,The Italian's Bargain for His Bride,Chantelle Shaw,38010,,,4.990,USD,3.5,"Romance, Contemporary",224,4 - 5,59k,Harlequin,"December 28, 2021",Harlequin Presents,9780369707475,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:33,https://www.kobo.com/us/en/ebook/the-italian-s-bargain-for-his-bride
9780369707239,US,Kobo US,,Pregnant After One Forbidden Night,Marcella Bell,46704,,,4.990,USD,0,"Romance, Contemporary",224,4 - 5,56k,Harlequin,"October 26, 2021",Harlequin Presents,9780369707239,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:38,https://www.kobo.com/us/en/ebook/pregnant-after-one-forbidden-night
9780369708144,US,Kobo US,,Best Laid Wedding Plans,Karen Booth,187,,,4.990,USD,4.45,"Saga, Fiction & Literature, Contemporary, Romance",224,4 - 5,63k,Harlequin,"August 24, 2021",Harlequin Desire,9780369708144,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:16,https://www.kobo.com/us/en/ebook/best-laid-wedding-plans-1
9780369707765,US,Kobo US,,Return of the Outback Billionaire,Kelly Hunter,3061,,,5.990,USD,4.5,"Romance, Contemporary",224,3 - 4,53k,Harlequin,"March 29, 2022",Harlequin Presents,9780369707765,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:03,https://www.kobo.com/us/en/ebook/return-of-the-outback-billionaire
9780369708151,US,Kobo US,,Harlequin Desire September 2021 - Box Set 1 of 2,Cat Schield,90408,,,11.990,USD,0,"Romance, Contemporary",224,12 - 13,155k,Harlequin,"August 24, 2021",Harlequin Desire,9780369708151,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:08,https://www.kobo.com/us/en/ebook/harlequin-desire-september-2021-box-set-1-of-2
9780369708137,US,Kobo US,,Ways to Tempt the Boss,Joanne Rock,90405,,,4.990,USD,4.0,"Romance, Fiction & Literature, Contemporary",224,4 - 5,56k,Harlequin,"August 24, 2021",Harlequin Desire,9780369708137,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:47,https://www.kobo.com/us/en/ebook/ways-to-tempt-the-boss
9780369708885,US,Kobo US,,Harlequin Desire June 2022 - Box Set 2 of 2,Joanne Rock,13066,,,11.990,USD,5.0,"Romance, Fiction & Literature, Westerns, Contemporary",224,12 - 13,153k,Harlequin,"May 24, 2022",Harlequin Desire,9780369708885,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:49,https://www.kobo.com/us/en/ebook/harlequin-desire-june-2022-box-set-2-of-2
9780369708823,US,Kobo US,,The Secret Heir Returns,Joss Wood,8039,,,4.990,USD,4.5,"Saga, Fiction & Literature, Contemporary, Romance",224,4 - 5,54k,Harlequin,"May 24, 2022",Harlequin Desire,9780369708823,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:37,https://www.kobo.com/us/en/ebook/the-secret-heir-returns
9780369707284,US,Kobo US,,The Billionaire's Proposition in Paris,Heidi Rice,46741,,,4.990,USD,4.0,"Romance, Contemporary",224,4 - 5,56k,Harlequin,"October 26, 2021",Harlequin Presents,9780369707284,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:39,https://www.kobo.com/us/en/ebook/the-billionaire-s-proposition-in-paris
9780369707031,US,Kobo US,,Nine Months to Tame the Tycoon,Chantelle Shaw,2960,,,4.990,USD,4.0,"Romance, Contemporary",224,4 - 5,55k,Harlequin,"August 24, 2021",Harlequin Presents,9780369707031,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:05,https://www.kobo.com/us/en/ebook/nine-months-to-tame-the-tycoon
9780369707468,US,Kobo US,,Vows on the Virgin's Terms,Clare Connelly,2204,,,4.990,USD,,"Romance, Contemporary",224,4 - 5,55k,Harlequin,"December 28, 2021",Harlequin Presents,9780369707468,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:38,https://www.kobo.com/us/en/ebook/vows-on-the-virgin-s-terms
9780369708700,US,Kobo US,,Out of the Friend Zone,Sheri WhiteFeather,90391,,,4.990,USD,0,"Romance, Fiction & Literature, Contemporary",,,,Harlequin,"March 29, 2022",Harlequin Desire,9780369708700,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:22,https://www.kobo.com/us/en/ebook/out-of-the-friend-zone-1
9780369707987,US,Kobo US,,Harlequin Presents June 2022 - Box Set 2 of 2,Tara Pammi,466,,,15.990,USD,5.0,"Short Stories, Romance, Fiction & Literature, Contemporary",224,16 - 17,204k,Harlequin,"May 24, 2022",Harlequin Presents,9780369707987,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:49,https://www.kobo.com/us/en/ebook/harlequin-presents-june-2022-box-set-2-of-2
9780369708076,US,Kobo US,,Harlequin Desire August 2021 - Box Set 1 of 2,Joanne Rock,13067,,,11.990,USD,0,"Romance, Fiction & Literature, Westerns",224,11 - 12,149k,Harlequin,"July 27, 2021",Harlequin Desire,9780369708076,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:11,https://www.kobo.com/us/en/ebook/harlequin-desire-august-2021-box-set-1-of-2
9780369708526,US,Kobo US,,Midnight Son,Barbara Dunlop,8028,,,4.990,USD,0,"Saga, Fiction & Literature, Romance",224,4 - 5,58k,Harlequin,"January 25, 2022",Harlequin Desire,9780369708526,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:40,https://www.kobo.com/us/en/ebook/midnight-son-5
9780369707758,US,Kobo US,,Snowbound with His Forbidden Princess,Pippa Roscoe,2619,,,5.990,USD,4.67,"Romance, Contemporary",224,3 - 4,53k,Harlequin,"March 29, 2022",Harlequin Presents,9780369707758,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:47,https://www.kobo.com/us/en/ebook/snowbound-with-his-forbidden-princess
9780369707901,US,Kobo US,,The Billionaire's One-Night Baby,Joss Wood,2223,,,4.990,USD,5.0,"Romance, Contemporary",224,4 - 5,59k,Harlequin,"May 24, 2022",Harlequin Presents,9780369707901,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:29,https://www.kobo.com/us/en/ebook/the-billionaire-s-one-night-baby
9780369707857,US,Kobo US,,One Night with Her Forgotten Husband,Annie West,46713,,,4.990,USD,4.25,"Romance, Contemporary",224,4 - 5,60k,Harlequin,"April 26, 2022",Harlequin Presents,9780369707857,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:14,https://www.kobo.com/us/en/ebook/one-night-with-her-forgotten-husband
9780369707789,US,Kobo US,,Harlequin Presents March 2022 - Box Set 2 of 2,Maya Blake,9750,,,15.990,USD,0,"Short Stories, Romance, Fiction & Literature, Contemporary",224,17 - 18,213k,Harlequin,"February 22, 2022",Harlequin Presents,9780369707789,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:17,https://www.kobo.com/us/en/ebook/harlequin-presents-march-2022-box-set-2-of-2
9780369707598,US,Kobo US,,Harlequin Presents February 2022 - Box Set 1 of 2,Lynne Graham,8862,,,15.990,USD,4.0,"Short Stories, Romance, Fiction & Literature, Contemporary",224,16 - 17,203k,Harlequin,"January 25, 2022",Harlequin Presents,9780369707598,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:54,https://www.kobo.com/us/en/ebook/harlequin-presents-february-2022-box-set-1-of-2
9780369708069,US,Kobo US,,Promises from a Playboy,Andrea Laurence,90408,,,4.990,USD,3.0,"Romance, Fiction & Literature, Contemporary",224,3 - 4,53k,Harlequin,"July 27, 2021",Harlequin Desire,9780369708069,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:02,https://www.kobo.com/us/en/ebook/promises-from-a-playboy
9780369708380,US,Kobo US,,Backstage Benefits,LaQuette,7373,,,4.990,USD,2.0,"Romance, Fiction & Literature, Contemporary",,,,Harlequin,"November 30, 2021",Harlequin Desire,9780369708380,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:48,https://www.kobo.com/us/en/ebook/backstage-benefits
9780369708601,US,Kobo US,,Ever After Exes,Susannah Erwin,20102,,,4.990,USD,4.33,"Contemporary Women, Romance, Fiction & Literature, Contemporary",224,3 - 4,53k,Harlequin,"February 22, 2022",Harlequin Desire,9780369708601,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:49,https://www.kobo.com/us/en/ebook/ever-after-exes
9780369707444,US,Kobo US,,Returning for His Unknown Son,Tara Pammi,2140,,,4.990,USD,3.33,"Romance, Family & Relationships, Contemporary, Family Relationships, Nonfiction",224,4 - 5,58k,Harlequin,"December 28, 2021",Harlequin Presents,9780369707444,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:15,https://www.kobo.com/us/en/ebook/returning-for-his-unknown-son
9780369707390,US,Kobo US,,Harlequin Presents December 2021 - Box Set 1 of 2,Maisey Yates,12921,,,15.990,USD,4.0,"Short Stories, Romance, Fiction & Literature, Contemporary",224,16 - 17,205k,Harlequin,"November 30, 2021",Harlequin Presents,9780369707390,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:48,https://www.kobo.com/us/en/ebook/harlequin-presents-december-2021-box-set-1-of-2
9780369707505,US,Kobo US,,Harlequin Presents January 2022 - Box Set 2 of 2,Jackie Ashenden,8195,,,15.990,USD,4.0,"Short Stories, Romance, Fiction & Literature, Contemporary",224,16 - 17,198k,Harlequin,"December 28, 2021",Harlequin Presents,9780369707505,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:32,https://www.kobo.com/us/en/ebook/harlequin-presents-january-2022-box-set-2-of-2
9780369707192,US,Kobo US,,Harlequin Presents October 2021 - Box Set 1 of 2,Lynne Graham,7156,,,15.990,USD,0,"Short Stories, Romance, Fiction & Literature, Contemporary",224,16 - 17,203k,Harlequin,"September 28, 2021",Harlequin Presents,9780369707192,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:57,https://www.kobo.com/us/en/ebook/harlequin-presents-october-2021-box-set-1-of-2
9780369707840,US,Kobo US,,Banished Prince to Desert Boss,Heidi Rice,141203,,,4.990,USD,5.0,Romance,224,4 - 5,56k,Harlequin,"April 26, 2022",Harlequin Presents,9780369707840,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:01:20,https://www.kobo.com/us/en/ebook/banished-prince-to-desert-boss
9780369707918,US,Kobo US,,Maid for the Greek's Ring,Louise Fuller,46734,,,4.990,USD,4.0,"Romance, Contemporary",224,4 - 5,55k,Harlequin,"July 26, 2022",Harlequin Presents,9780369707918,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:02:49,https://www.kobo.com/us/en/ebook/maid-for-the-greek-s-ring
9780369708793,US,Kobo US,,Harlequin Desire May 2022 - Box Set 1 of 2,Janice Maynard,13065,,,11.990,USD,0,"Romance, Fiction & Literature, Westerns, Contemporary",224,11 - 12,148k,Harlequin,"April 26, 2022",Harlequin Desire,9780369708793,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:57,https://www.kobo.com/us/en/ebook/harlequin-desire-may-2022-box-set-1-of-2
9780369708502,US,Kobo US,,From Feuding to Falling,Jules Bennett,4738,,,4.990,USD,0,"Saga, Fiction & Literature, Westerns, Romance",224,3 - 4,47k,Harlequin,"January 25, 2022",Harlequin Desire,9780369708502,English,EPUB 3 (Adobe DRM),"DESKTOP, eREADERS, IOS, ANDROID, TABLETS",2024-08-02 18:00:39,https://www.kobo.com/us/en/ebook/from-feuding-to-falling
